Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
600,70,3,2,1,1,1,1,1,Bom Retiro,560000
850,70,2,2,1,1,1,0,0,Moema,580000
400,50,2,1,0,1,0,0,0,Vila Maria,350000
0,85,3,2,1,2,0,0,0,Cursino,580000
290,38,1,2,1,1,1,0,0,Republica,259700
399,64,3,2,1,1,1,0,1,Jardim Angela,300000
250,46,2,1,0,1,0,0,0,Ponte Rasa,220000
0,48,2,2,1,1,1,0,0,Se,144000
0,50,2,2,1,1,0,0,1,Pirituba,265000
600,59,2,2,1,1,1,0,1,Perdizes,625000
900,90,3,2,1,1,0,0,1,Perdizes,640000
890,95,3,2,1,2,0,0,0,Mandaqui,640000
380,48,2,2,1,1,1,0,1,Ermelino Matarazzo,250000
550,75,2,2,1,1,1,1,1,Butanta,280000
0,180,3,4,1,2,0,0,0,Capao Redondo,550000
460,61,2,2,1,2,1,0,1,Saude,613000
598,62,3,2,1,1,0,0,1,Cursino,425000
0,50,2,1,0,1,1,0,1,Ermelino Matarazzo,240000
0,103,4,2,1,2,0,0,1,Carrao,664000
530,47,2,1,0,1,1,0,1,Bom Retiro,360000
420,50,2,2,1,1,1,0,0,Socorro,320000
295,63,2,2,1,1,1,0,1,Mooca,369000
840,39,1,1,0,1,0,0,0,Pinheiros,505000
710,53,1,1,0,1,0,0,0,Bela Vista,660000
650,82,2,2,1,1,0,1,1,Tucuruvi,660000
445,65,2,2,1,1,0,0,1,Belem,400000
269,56,2,2,1,1,0,0,0,Sao Rafael,187000
240,97,2,1,0,0,0,0,0,Bom Retiro,368000
519,55,2,2,1,1,0,0,1,Ermelino Matarazzo,245000
220,40,2,1,0,1,0,0,1,Vila Prudente,199000
0,48,2,1,0,1,0,0,1,Ermelino Matarazzo,250000
730,43,1,2,1,1,0,0,0,Liberdade,410000
900,57,2,1,0,1,0,0,1,Barra Funda,320000
315,48,2,1,0,1,0,0,0,Sao Mateus,220000
520,69,2,2,1,1,1,0,1,Se,541600
370,43,2,2,1,1,1,0,0,Vila Curuca,200000
250,45,2,2,1,1,0,0,1,Aricanduva,251300
192,45,2,2,1,1,1,0,1,Jose Bonifacio,296800
592,112,2,2,1,1,1,0,1,Freguesia do O,388000
600,63,3,2,1,2,0,0,1,Cambuci,420000
550,87,3,2,1,2,1,1,1,Pari,680000
10,61,2,2,1,1,1,0,1,Vila Matilde,399000
0,50,2,1,0,1,0,0,0,Barra Funda,369000
800,95,4,2,1,1,1,0,1,Vila Sonia,430000
450,70,2,2,1,2,1,0,1,Mooca,441000
380,75,3,2,1,2,0,1,0,Sao Lucas,445000
276,32,1,1,0,0,0,0,0,Bras,199000
460,64,3,2,1,2,1,0,0,Barra Funda,470000
0,53,2,2,1,1,0,0,1,Liberdade,287000
0,44,2,2,1,1,1,0,1,Sao Mateus,260000
300,55,2,2,1,1,1,0,0,Ermelino Matarazzo,195000
400,45,1,2,1,1,0,0,1,Republica,435900
0,64,3,2,1,1,0,0,0,Aricanduva,350000
0,49,2,2,1,1,0,0,1,Jardim Angela,220000
0,51,2,2,1,1,1,1,1,Tremembe,245000
0,43,2,2,1,1,0,0,0,Artur Alvim,160000
0,60,2,2,1,1,0,0,1,Bela Vista,519000
484,57,2,1,0,0,0,0,0,Consolacao,565000
460,48,2,2,1,1,1,0,0,Bras,280000
0,63,2,2,1,1,0,0,0,Agua Rasa,450000
380,56,3,1,0,1,1,0,1,Aricanduva,249900
650,68,2,2,1,1,1,0,1,Barra Funda,580000
200,48,2,2,1,1,1,0,0,Vila Jacui,215050
450,42,2,2,1,1,1,0,0,Vila Mariana,350000
600,78,3,1,0,1,0,0,0,Belem,470000
0,81,2,2,0,0,1,0,0,Santana,369900
0,70,2,2,1,2,1,0,0,Mooca,511000
0,34,1,1,0,0,0,0,0,Liberdade,209900
790,63,2,2,1,2,0,0,1,Brooklin,670000
0,54,2,2,1,1,0,0,0,Pedreira,270000
0,48,2,2,1,1,1,0,1,Parque do Carmo,236825
850,74,2,1,0,1,0,0,0,Bela Vista,630000
290,44,2,2,1,1,1,0,1,Sao Mateus,212000
395,50,2,2,1,1,0,0,0,Anhanguera,340000
482,47,2,2,1,1,1,0,1,Brasilandia,249000
700,82,2,2,1,2,1,0,1,Tucuruvi,700000
400,52,2,2,1,1,0,0,0,Sao Miguel,190000
835,81,2,2,1,1,1,0,0,Santa Cecilia,650000
300,43,1,2,1,1,1,0,1,Jardim Helena,220000
0,65,2,2,1,1,0,0,1,Brooklin,592617
0,45,2,2,1,1,1,0,0,Cambuci,188900
0,62,3,2,0,1,1,0,1,Vila Maria,333300
166,50,2,2,1,1,0,0,0,Grajau,145000
269,56,2,2,1,1,0,1,0,Sao Rafael,197000
0,100,3,3,0,2,1,0,1,Casa Verde,590000
430,52,2,2,1,1,1,0,1,Vila Curuca,259000
450,60,2,1,0,1,0,0,1,Casa Verde,350000
0,39,2,2,1,1,0,0,0,Jose Bonifacio,166797
0,36,1,1,0,1,0,0,0,Bras,258000
0,49,2,2,1,1,1,0,1,Cambuci,316387
225,45,2,2,1,1,0,0,0,Lajeado,165000
0,55,2,2,1,1,1,0,1,Jabaquara,450000
380,66,2,2,1,1,1,0,1,Butanta,540000
180,39,2,2,1,1,0,0,0,Se,175000
270,40,1,2,1,1,0,0,1,Vila Maria,277500
452,53,2,1,0,0,1,0,0,Bela Vista,285000
0,44,2,2,1,1,1,0,0,Bras,182000
400,59,2,1,0,1,0,0,0,Cidade Ademar,280000
195,42,1,2,1,1,0,0,0,Lajeado,130000
610,60,2,2,1,2,0,0,0,Jacana,360000
398,39,1,1,0,1,0,0,1,Consolacao,477000
0,59,2,2,1,1,1,0,1,Sao Domingos,299000
0,37,2,1,0,1,1,0,0,Lajeado,144900
0,40,2,1,0,1,1,0,0,Vila Maria,207000
450,51,2,1,0,1,0,0,1,Liberdade,480000
180,54,2,1,0,1,0,0,0,Guaianazes,155000
179,54,2,1,0,1,0,0,0,Guaianazes,148294
400,68,2,2,1,1,1,0,1,Vila Sonia,480000
240,48,2,2,1,1,0,0,0,Cidade Tiradentes,120000
330,32,1,2,1,1,1,0,0,Consolacao,260865
310,65,3,2,1,1,0,0,1,Tucuruvi,417400
580,60,2,2,1,1,1,1,1,Vila Formosa,529000
500,68,3,2,1,1,1,0,0,Capao Redondo,275000
776,92,3,3,1,2,1,0,1,Santo Amaro,649950
400,64,2,2,1,1,1,0,0,Mandaqui,424900
400,50,2,1,0,1,0,0,0,Ponte Rasa,289000
385,66,2,2,1,1,1,0,1,Medeiros,239500
590,65,3,2,1,1,1,0,0,Cidade Ademar,290000
530,65,2,2,1,1,1,1,1,Casa Verde,510000
0,94,3,2,1,1,0,0,0,Sao Rafael,241917
350,64,2,2,1,1,1,0,1,Campo Grande,290000
0,50,2,2,1,1,0,0,0,Vila Matilde,260000
590,87,3,3,1,1,1,0,1,Campo Grande,530000
0,45,2,1,0,1,0,0,0,Guaianazes,159000
100,45,2,2,1,1,0,0,0,Sao Miguel,190000
0,82,3,2,1,2,0,0,1,Mandaqui,570000
381,42,1,1,0,1,0,0,0,Se,160000
880,110,3,2,1,2,1,0,1,Morumbi,625000
400,51,2,2,1,1,0,0,1,Campo Limpo,222000
300,39,1,1,0,1,0,0,1,Vila Maria,280000
210,56,2,1,0,1,0,0,0,Artur Alvim,130000
80,40,2,1,0,1,0,0,0,Ponte Rasa,210000
350,48,2,2,1,1,0,0,1,Ermelino Matarazzo,199000
0,46,2,2,1,1,1,0,1,Parque do Carmo,204900
570,70,2,2,1,1,0,1,1,Agua Rasa,550000
399,62,2,2,1,1,0,0,0,Capao Redondo,230000
0,60,2,2,1,1,1,0,1,Saude,465000
500,67,3,2,1,1,1,0,1,Bom Retiro,610000
590,112,2,2,1,1,1,0,1,Tatuape,583700
0,50,2,2,1,1,1,0,0,Sao Miguel,240000
1000,100,3,1,0,1,0,0,0,Santa Cecilia,640000
0,81,3,1,0,2,1,0,0,Sao Lucas,413930
0,96,3,2,1,2,0,0,0,Bom Retiro,672000
330,46,2,1,0,1,0,0,1,Parque do Carmo,220000
534,88,2,3,2,2,1,1,1,Medeiros,540000
0,45,2,2,1,1,0,0,0,Grajau,196000
750,90,3,1,0,1,1,0,0,Alto de Pinheiros,690000
0,41,2,2,1,1,0,0,0,Perus,191700
750,68,3,2,1,1,0,0,1,Cidade Ademar,299000
250,50,2,2,1,1,0,0,0,Itaim Paulista,130000
418,64,2,2,1,2,1,0,1,Sao Domingos,369000
400,63,3,2,1,1,0,0,1,Vila Guilherme,349240
770,80,3,2,1,2,0,1,1,Mooca,550000
150,47,2,2,1,1,0,0,0,Vila Curuca,190000
350,55,2,2,1,1,0,0,1,Belem,322000
340,42,1,2,1,1,0,1,1,Ipiranga,390000
1000,149,3,1,0,0,0,0,0,Bom Retiro,600000
435,38,1,2,1,1,1,0,1,Vila Andrade,238000
497,68,2,1,0,1,0,0,0,Consolacao,620000
320,65,3,1,0,1,0,0,0,Cidade Dutra,270000
0,59,3,2,1,1,0,0,0,Jacana,335200
460,52,2,2,1,1,1,0,1,Parque do Carmo,225000
413,105,3,1,0,1,1,0,0,Republica,640000
650,78,2,2,1,2,1,0,1,Jaguare,520000
0,47,2,2,1,1,1,0,1,Cachoeirinha,240000
0,37,2,1,0,1,0,0,1,Sao Mateus,190000
330,57,2,2,1,1,0,0,0,Capao Redondo,265000
0,41,2,2,1,1,1,0,1,Cachoeirinha,219000
0,41,2,2,1,1,1,0,0,Freguesia do O,175000
0,64,2,2,1,1,0,0,0,Vila Formosa,510000
52,49,2,2,1,1,0,0,0,Itaim Paulista,85000
0,45,2,1,0,1,0,0,0,Jacana,266045
660,72,3,3,1,1,0,0,1,Cursino,545000
630,57,2,1,0,1,0,0,1,Vila Matilde,350000
460,85,3,2,1,1,1,0,1,Freguesia do O,540000
350,74,2,1,0,1,0,0,0,Jacana,260000
390,46,2,1,0,1,0,1,0,Barra Funda,339000
430,75,3,2,1,2,0,0,1,Sao Lucas,480000
452,42,2,2,1,1,1,0,1,Cachoeirinha,230000
340,47,2,1,0,1,0,0,0,Aricanduva,245000
320,47,2,2,1,1,0,0,0,Campo Limpo,220000
750,69,2,2,1,1,0,0,1,Anhanguera,349000
0,74,2,2,1,1,1,0,1,Butanta,680000
220,47,2,1,0,1,0,0,1,Sao Mateus,236825
296,37,2,1,0,0,0,0,1,Sao Mateus,199000
0,72,3,2,1,1,0,0,0,Ermelino Matarazzo,260000
430,62,2,2,1,1,1,0,1,Cidade Ademar,300000
660,59,2,1,0,1,0,0,0,Sao Lucas,270000
100,48,2,1,0,1,1,0,0,Vila Jacui,238000
0,58,2,2,1,1,0,0,1,Cursino,370000
0,70,2,1,0,1,0,0,1,Casa Verde,360000
350,48,2,2,1,1,0,0,0,Parque do Carmo,220000
390,50,2,2,1,1,1,1,0,Vila Jacui,260000
650,53,2,1,0,1,0,0,1,Bras,320000
0,68,3,2,1,1,0,0,1,Mandaqui,430000
200,38,2,1,0,0,0,0,0,Tatuape,228150
200,42,2,1,0,1,1,0,1,Itaquera,178000
189,43,2,2,1,1,1,0,0,Pirituba,190000
350,69,3,2,1,2,1,0,1,Medeiros,299628
0,41,2,2,1,1,1,0,1,Itaquera,174900
570,47,2,2,1,1,1,0,1,Sao Domingos,299000
0,39,2,1,0,0,0,0,0,Cidade Lider,111181
330,56,2,1,0,1,0,0,0,Sapopemba,355000
0,49,2,2,1,1,0,0,0,Campo Limpo,249000
350,49,2,2,1,1,1,0,0,Brasilandia,270000
395,55,2,2,1,1,1,0,0,Capao Redondo,260000
380,54,2,2,1,1,0,0,0,Jardim Sao Luis,275000
620,66,3,2,1,2,1,0,1,Morumbi,310900
330,50,2,1,0,1,0,0,0,Cangaiba,240000
400,80,3,2,1,2,0,0,1,Vila Guilherme,510000
0,60,2,2,1,1,1,0,1,Penha,370000
0,71,3,2,1,1,0,0,1,Santo Amaro,380000
800,98,3,2,1,2,0,0,0,Agua Rasa,550000
390,52,1,2,1,1,0,0,0,Bela Vista,370000
160,41,2,2,1,1,1,0,0,Parque do Carmo,149900
610,80,2,3,2,1,0,0,1,Campo Grande,579000
150,37,2,2,1,1,1,0,0,Jose Bonifacio,169900
518,75,3,2,1,1,0,0,0,Campo Grande,449000
400,48,2,2,1,1,1,1,0,Vila Formosa,245000
370,47,2,1,0,1,0,0,0,Jabaquara,300000
800,109,4,4,3,2,1,0,1,Mooca,686700
600,67,2,1,0,1,0,0,1,Vila Matilde,350000
0,49,2,2,1,1,0,0,0,Guaianazes,144900
240,40,2,2,1,1,1,0,1,Brasilandia,179000
800,49,2,1,0,1,0,0,0,Alto de Pinheiros,435000
477,66,2,2,1,2,1,0,1,Morumbi,309900
330,54,2,2,1,1,0,0,0,Jardim Sao Luis,220000
360,59,3,2,1,1,1,0,1,Jardim Angela,315000
280,54,2,2,1,1,0,0,1,Penha,279500
270,54,2,2,1,1,0,0,0,Lajeado,169900
100,50,2,2,1,1,0,0,0,Brasilandia,212000
0,47,2,2,1,1,0,1,1,Agua Rasa,304000
150,56,3,2,1,1,0,0,0,Guaianazes,135000
170,56,2,2,1,1,0,0,0,Artur Alvim,219000
0,44,2,1,0,1,1,0,0,Guaianazes,146900
398,51,2,1,0,1,0,0,1,Barra Funda,371000
100,37,2,1,0,1,0,0,0,Jose Bonifacio,159900
520,55,2,2,1,1,1,1,0,Ermelino Matarazzo,290000
0,64,2,2,1,2,0,0,1,Agua Rasa,440000
560,50,2,2,1,1,1,0,1,Guaianazes,400000
300,38,1,1,0,1,0,0,1,Belem,235000
410,91,3,2,1,2,0,0,0,Jacana,290000
350,65,3,2,1,1,0,0,1,Jardim Sao Luis,320000
402,62,2,2,1,1,0,0,0,Sacoma,285000
952,117,3,3,1,2,0,0,1,Vila Formosa,565000
392,51,2,1,0,1,0,0,1,Jacana,299000
700,97,3,2,1,2,0,0,1,Bom Retiro,700000
764,126,4,4,1,2,1,0,1,Morumbi,666000
410,95,3,1,0,2,0,0,0,Jacana,320000
700,85,3,2,1,2,1,0,1,Mooca,680000
380,88,2,2,1,1,0,0,1,Tucuruvi,324900
400,68,2,2,1,2,1,0,1,Carrao,485000
460,69,2,2,1,1,0,1,1,Bom Retiro,550000
392,47,2,1,0,1,0,0,0,Sao Mateus,230000
0,74,3,2,1,1,0,0,0,Jacana,350000
300,52,2,2,1,1,0,0,1,Sao Miguel,260000
220,64,2,1,0,1,0,0,1,Penha,199000
430,48,2,2,1,1,0,0,1,Ponte Rasa,240000
550,77,2,2,1,1,1,0,1,Raposo Tavares,395000
0,70,2,2,1,2,1,0,1,Mooca,441000
450,70,2,1,0,1,0,0,0,Consolacao,435000
220,48,2,1,0,1,0,0,0,Capao Redondo,190000
290,48,2,1,0,1,1,0,0,Cidade Lider,200000
370,54,2,2,1,1,1,0,1,Limao,335600
636,67,3,2,1,2,0,1,1,Bom Retiro,450000
0,57,2,1,0,1,0,0,1,Bras,383000
430,64,3,2,1,1,0,0,1,Vila Prudente,450000
0,49,2,2,1,1,1,0,1,Bras,319500
370,54,2,1,0,1,0,0,0,Vila Formosa,270000
100,57,2,1,0,1,0,0,0,Artur Alvim,200000
835,65,2,2,1,1,1,0,1,Cidade Ademar,279000
250,68,2,2,1,1,0,0,0,Medeiros,149800
420,47,2,2,1,1,1,0,1,Tatuape,310000
500,61,2,2,1,1,0,0,1,Vila Maria,419000
870,62,2,2,1,1,0,0,1,Brooklin,620000
350,46,1,2,1,1,0,1,1,Bras,290000
648,81,3,3,1,2,1,0,1,Lapa,655391
0,48,2,1,0,1,0,0,0,Itaquera,165000
0,80,3,2,1,3,0,0,1,Mandaqui,550000
190,45,2,2,1,1,0,0,0,Jardim Helena,120000
200,38,2,1,0,0,0,0,1,Bras,203780
360,48,2,1,0,1,0,0,0,Bras,255000
650,76,2,2,1,1,1,0,1,Santo Amaro,680000
210,41,2,1,0,1,0,0,1,Itaquera,186900
293,60,2,2,1,1,0,0,1,Sapopemba,335000
1057,62,2,1,0,2,0,0,1,Cidade Ademar,450000
0,40,2,2,1,1,1,0,0,Artur Alvim,179999
450,48,1,1,0,1,0,0,1,Republica,449000
600,79,2,2,1,1,1,0,1,Campo Grande,399000
0,60,2,1,0,1,0,0,0,Ermelino Matarazzo,275600
0,37,1,2,1,1,0,0,0,Vila Matilde,180000
0,75,2,2,1,2,0,0,1,Casa Verde,647000
282,58,2,1,0,1,0,0,0,Vila Guilherme,290000
600,58,2,1,0,1,0,0,1,Casa Verde,480000
0,41,2,1,0,1,1,0,0,Jabaquara,157900
600,62,2,2,1,1,1,1,1,Cursino,585000
370,50,2,1,0,1,0,0,0,Bras,230000
894,71,3,2,1,2,0,0,0,Brooklin,670000
400,50,2,1,0,1,0,0,1,Campo Limpo,215000
250,50,2,2,1,1,1,0,1,Se,294000
0,50,2,2,1,1,1,0,1,Tatuape,445000
250,41,2,2,1,1,1,0,1,Cachoeirinha,219000
550,60,2,2,1,1,0,0,0,Agua Rasa,319000
528,60,2,1,0,1,0,0,0,Cidade Ademar,310000
882,82,2,2,1,1,0,1,1,Mooca,600000
0,42,2,1,0,0,0,0,0,Cidade Tiradentes,91945
370,66,2,2,1,1,1,0,1,Medeiros,288000
0,41,2,2,1,1,1,0,1,Itaquera,179900
600,60,2,2,1,1,1,0,0,Brooklin,542000
727,72,3,2,1,2,1,0,0,Santo Amaro,395000
250,48,2,2,1,1,0,0,0,Guaianazes,130000
0,59,2,2,1,1,1,0,1,Sao Domingos,299000
530,69,3,2,1,1,1,0,1,Cidade Ademar,350000
470,58,2,2,1,1,1,1,1,Cidade Lider,250000
750,82,3,2,1,2,0,0,1,Tatuape,600000
698,62,2,2,1,1,1,0,1,Santana,540000
245,52,1,2,1,1,0,0,0,Sao Miguel,180000
528,60,2,2,1,1,1,0,0,Cidade Ademar,315000
200,48,1,2,1,1,0,0,0,Liberdade,199000
0,58,3,2,1,1,1,0,1,Parque do Carmo,262089
300,40,1,2,1,1,1,1,1,Republica,390000
0,55,1,1,0,1,0,0,1,Republica,399000
0,41,2,1,0,0,0,0,0,Campo Limpo,195000
450,50,1,2,1,1,1,0,1,Belem,415000
280,50,2,1,0,1,0,0,0,Sapopemba,220000
293,60,2,2,1,1,0,0,0,Jardim Angela,328000
150,48,2,1,0,0,0,0,0,Artur Alvim,170000
430,56,2,2,1,1,1,0,0,Cangaiba,265000
0,45,2,2,1,1,1,0,1,Freguesia do O,305000
700,70,3,1,0,1,1,0,1,Parque do Carmo,360000
200,49,2,1,0,1,0,1,0,Cidade Lider,249000
260,51,2,1,0,1,0,0,0,Vila Curuca,208500
420,78,2,2,1,1,1,0,1,Belem,520000
680,63,2,2,1,1,0,0,1,Santana,376000
265,55,2,1,0,1,0,0,0,Cidade Dutra,275000
540,62,2,2,1,1,1,0,1,Barra Funda,458000
0,62,2,2,1,1,1,0,1,Barra Funda,490000
0,49,2,2,1,1,1,0,1,Cambuci,316387
411,70,2,2,1,2,1,0,0,Cidade Ademar,310000
370,54,2,2,1,1,1,1,0,Belem,300000
665,111,3,3,1,2,1,0,1,Morumbi,623000
600,78,2,1,0,1,0,0,0,Jacana,270000
750,73,3,2,1,2,0,0,1,Vila Matilde,490000
0,80,3,2,1,2,0,0,0,Vila Maria,550000
150,48,2,2,1,1,0,0,0,Artur Alvim,185000
270,45,2,1,0,1,0,0,1,Jacana,279000
300,59,3,2,1,1,0,0,1,Jacana,292000
0,76,3,2,1,1,1,0,1,Saude,595000
400,68,2,2,1,2,1,0,1,Carrao,480000
420,66,2,2,1,1,0,0,1,Aricanduva,440000
450,77,3,2,1,1,1,0,1,Butanta,503000
260,51,2,1,0,1,0,0,0,Vila Curuca,201000
350,42,1,2,1,1,1,0,0,Jardim Paulista,350000
0,79,3,2,1,1,0,0,0,Barra Funda,642000
320,48,2,2,1,1,1,0,1,Sao Mateus,230000
420,52,2,2,1,1,1,1,1,Limao,330000
700,49,2,1,0,1,0,0,0,Alto de Pinheiros,530000
0,51,2,2,1,1,0,0,0,Pedreira,280000
360,51,1,2,1,1,1,1,0,Santa Cecilia,251000
390,68,1,2,1,0,0,0,1,Pinheiros,379000
437,61,3,2,1,1,1,1,1,Vila Matilde,322000
350,55,2,2,1,1,1,0,1,Penha,300000
920,98,3,2,1,2,0,0,1,Mooca,635000
410,65,2,2,1,1,1,0,0,Pedreira,250000
400,56,2,1,0,1,1,0,0,Agua Rasa,320000
650,156,3,2,1,1,1,0,0,Bom Retiro,480000
352,43,2,1,0,1,0,0,1,Ermelino Matarazzo,229000
315,52,2,2,1,1,0,0,0,Vila Curuca,210000
100,56,2,2,1,1,0,0,0,Itaquera,170000
0,47,2,2,1,1,1,0,1,Jacana,248015
770,85,3,1,0,1,0,0,0,Jabaquara,456000
245,52,1,2,1,1,0,0,0,Sao Miguel,180000
150,52,2,2,1,1,0,0,0,Artur Alvim,215000
0,44,2,1,0,1,0,0,0,Vila Prudente,341000
100,46,2,2,1,1,0,0,0,Raposo Tavares,125000
450,59,2,2,1,2,1,0,1,Vila Prudente,600000
380,49,2,1,0,1,0,0,0,Cidade Ademar,292000
350,42,2,1,0,1,1,0,0,Vila Matilde,290000
600,89,3,2,1,2,0,0,1,Tatuape,658000
0,61,2,2,1,1,0,0,1,Sacoma,326900
0,41,2,1,0,1,1,0,0,Sao Mateus,147900
450,70,2,2,1,1,0,0,0,Jacana,290000
782,100,2,1,0,0,0,0,0,Bom Retiro,410000
320,49,2,1,0,1,0,0,0,Cidade Ademar,250000
650,59,2,1,0,1,1,0,0,Cangaiba,300000
170,40,2,2,1,1,1,0,0,Campo Limpo,149000
238,62,2,1,0,0,1,0,0,Bom Retiro,400000
0,44,2,1,0,1,0,0,0,Liberdade,340000
0,37,2,2,1,1,1,0,1,Liberdade,199000
660,66,1,2,1,1,1,0,1,Barra Funda,602000
60,49,2,2,1,1,0,0,0,Cidade Tiradentes,170000
350,47,2,2,1,1,1,0,0,Aricanduva,245000
890,70,3,2,1,2,1,0,1,Mandaqui,600000
221,45,1,2,1,1,1,0,0,Republica,295000
240,40,2,2,1,1,0,0,1,Brasilandia,188600
285,52,2,2,1,1,0,0,0,Cidade Dutra,265000
615,49,2,1,0,1,0,0,0,Jabaquara,330000
0,46,1,1,0,1,0,0,0,Bela Vista,250000
950,80,3,3,1,1,0,0,1,Cidade Ademar,420000
1100,100,3,3,2,2,1,1,1,Vila Matilde,590000
340,35,1,2,1,1,0,1,1,Consolacao,530000
768,98,3,2,1,1,1,0,0,Perdizes,550000
615,50,2,2,1,1,0,0,1,Sao Domingos,259000
306,70,1,1,0,0,0,0,0,Se,270000
350,58,2,2,1,1,0,0,0,Grajau,235000
300,41,2,2,1,1,1,0,1,Cachoeirinha,219000
800,97,3,2,1,2,0,0,1,Bom Retiro,680000
0,60,2,2,1,1,0,0,0,Cangaiba,299000
524,67,2,2,1,1,0,1,1,Casa Verde,551190
0,70,2,2,1,1,0,0,0,Moema,620000
0,62,2,2,1,1,1,0,1,Jaguare,333000
0,51,2,2,1,1,0,0,0,Socorro,98815
240,42,2,2,1,1,0,0,0,Vila Jacui,200000
500,61,2,2,1,1,1,1,1,Pari,380000
0,37,2,1,0,0,0,0,0,Artur Alvim,178999
0,68,3,2,0,1,0,0,0,Capao Redondo,345000
0,81,3,2,1,2,0,0,1,Vila Formosa,683400
480,70,2,2,1,1,1,1,1,Tremembe,585000
0,68,2,2,1,1,0,0,0,Bom Retiro,381761
360,67,3,2,1,1,1,0,1,Vila Sonia,490000
450,45,2,1,0,1,0,1,0,Liberdade,300000
460,68,2,2,1,1,1,0,1,Lapa,620000
71,45,2,2,1,1,0,0,0,Itaim Paulista,140000
700,95,3,2,1,2,0,0,1,Pari,695000
350,61,3,2,1,1,0,0,1,Sao Lucas,298500
600,45,1,1,0,1,0,0,1,Moema,440000
750,50,2,1,0,1,0,0,0,Jardim Paulista,650000
650,74,3,2,1,2,0,1,1,Ponte Rasa,500000
350,50,2,2,1,1,1,0,1,Sao Mateus,222000
200,45,2,2,1,1,1,0,0,Sapopemba,184900
610,85,3,3,1,2,0,0,0,Pari,600000
700,59,2,2,1,1,0,0,1,Vila Formosa,364000
450,59,2,1,0,1,0,0,1,Casa Verde,450000
1050,90,3,2,1,2,0,0,1,Casa Verde,645000
320,48,2,1,0,1,1,0,1,Aricanduva,220000
400,30,1,2,1,1,1,0,1,Pinheiros,319900
280,45,2,2,1,1,0,0,0,Guaianazes,190000
160,56,2,1,0,1,0,0,0,Itaquera,160000
150,50,2,1,0,1,0,0,1,Itaim Paulista,225000
380,52,2,1,0,1,1,0,1,Parque do Carmo,235000
370,52,2,1,0,1,0,0,0,Capao Redondo,225000
553,82,3,2,1,2,0,1,1,Agua Rasa,640000
350,55,2,2,1,1,1,0,0,Cidade Ademar,300000
598,44,1,2,1,1,0,0,0,Republica,265000
420,49,2,2,1,1,1,1,1,Vila Formosa,275600
500,79,3,2,1,2,1,1,1,Vila Matilde,480000
0,40,2,2,1,1,0,0,0,Vila Matilde,229000
350,60,2,2,1,1,1,1,0,Medeiros,265000
0,38,1,1,0,1,0,0,1,Liberdade,281748
280,50,2,1,0,1,1,0,0,Aricanduva,229990
290,50,2,2,1,1,0,0,0,Pedreira,215000
800,63,2,1,0,1,0,0,0,Alto de Pinheiros,550000
850,65,2,2,1,1,1,0,0,Pinheiros,470000
1141,62,3,2,1,1,1,0,0,Mandaqui,475000
700,55,1,1,0,0,0,0,0,Consolacao,450000
100,47,2,1,0,1,1,0,0,Vila Jacui,221000
310,48,2,1,0,1,0,1,1,Jacana,235500
463,48,1,1,0,1,0,0,0,Bom Retiro,250000
500,81,3,2,1,1,0,0,1,Campo Grande,509299
738,45,1,1,0,1,0,0,1,Santa Cecilia,584900
340,49,2,2,1,1,0,0,0,Cidade Lider,165000
700,68,2,2,1,2,1,1,1,Bom Retiro,435000
300,55,2,2,1,1,0,0,0,Ponte Rasa,250000
480,56,2,2,1,1,1,0,1,Sapopemba,280000
0,40,1,2,1,1,1,0,1,Vila Maria,259274
220,41,2,2,1,1,1,0,0,Cambuci,183900
630,73,3,2,1,2,1,0,1,Tatuape,550000
750,89,1,2,1,1,1,0,0,Tucuruvi,550000
540,62,3,2,1,1,0,1,1,Bom Retiro,420000
300,48,2,2,1,1,0,1,0,Cidade Lider,210000
0,65,2,2,1,1,0,0,0,Mandaqui,390000
550,64,2,2,1,1,0,0,1,Casa Verde,565000
250,44,2,2,1,1,0,0,1,Sao Mateus,185000
407,52,2,1,0,1,0,0,0,Sapopemba,280000
0,44,2,1,0,1,0,0,0,Guaianazes,160000
395,58,2,2,1,1,1,1,1,Vila Guilherme,355500
480,76,3,2,1,1,0,0,0,Alto de Pinheiros,480000
393,48,2,2,1,1,0,0,1,Jardim Angela,245000
0,51,2,1,0,1,0,0,0,Itaquera,165000
554,68,2,1,0,1,0,0,0,Jabaquara,350000
0,45,2,1,0,1,0,0,1,Parque do Carmo,195999
300,64,2,2,1,1,0,0,0,Santana,414000
385,51,2,1,0,1,0,0,0,Campo Limpo,250000
0,94,3,2,1,2,1,0,0,Tucuruvi,690000
600,37,1,2,1,1,1,0,1,Bela Vista,320000
600,66,2,1,0,1,0,1,1,Ermelino Matarazzo,350000
0,78,2,1,0,1,0,0,0,Jacana,280000
260,48,2,1,0,1,0,0,1,Guaianazes,170000
1250,114,3,2,1,2,0,0,1,Jabaquara,595000
380,55,2,2,1,1,0,0,1,Vila Prudente,420000
0,46,2,2,1,1,0,0,0,Itaim Paulista,190000
0,49,2,1,0,1,0,1,0,Cidade Tiradentes,84000
500,62,3,2,1,1,1,1,1,Pari,380000
502,48,2,2,1,1,1,0,0,Sacoma,290000
946,38,1,1,0,1,0,0,1,Jardim Paulista,500000
0,50,2,2,1,1,0,0,1,Pirituba,285000
